case;throughput [sim_y/day];cpl_comm_sec [sec];total_time_sec [sec];total_corehours [hr];hours_per_simmonth [hr]
sps4_202606_007;0,19;688,802;39614,920;3697,3776;10,5263
sps4_202606_007;0,22;530,671;33872,814;3161,4576;9,0909
sps4_202606_007;0,25;23,997;2770,465;258,5520;8,0000
sps4_202606_008;0,21;479,032;33906,557;3164,5824;9,5238
sps4_202606_008;0,26;371,204;29560,099;2758,9296;7,6923
sps4_202606_008;0,20;548,126;37000,559;3453,3744;10,0000
sps4_202606_008;0,30;176,730;24198,852;2258,5584;6,6666
sps4_202606_008;0,32;8,981;2284,830;213,2256;6,2500
sps4_202606_008;0,21;580,701;36379,344;3395,3808;9,5238
sps4_202606_008;0,27;291,322;27139,374;2533,0032;7,4074
sps4_202606_009;0,25;348,914;28786,370;2686,7232;8,0000
sps4_202606_009;0,23;380,758;30970,051;2890,5072;8,6956
sps4_202606_009;0,18;765,249;41752,785;3896,8944;11,1111
sps4_202606_009;0,24;415,731;30892,812;2883,3168;8,3333
sps4_202606_009;0,25;24,941;2649,261;247,2624;8,0000
sps4_202606_009;0,17;814,465;43524,000;4062,2400;11,7647
sps4_202606_009;0,25;358,910;30427,738;2839,9056;8,0000
sps4_202606_010;0,22;471,985;33636,785;3139,4160;9,0909
sps4_202606_010;0,18;825,346;41823,723;3903,5472;11,1111
sps4_202606_010;0,22;470,034;33850,072;3159,3072;9,0909
sps4_202606_010;0,25;373,131;30636,788;2859,4272;8,0000
sps4_202606_010;0,21;523,837;35656,073;3327,8784;9,5238
sps4_202606_010;0,19;711,471;39108,451;3650,1024;10,5263
sps4_202606_010;0,28;17,434;2438,586;227,5728;7,1428
sps4_202606_011;0,33;8,034;2183,278;203,7504;6,0606
sps4_202606_011;0,20;647,357;38290,690;3573,7968;10,0000
sps4_202606_011;0,32;129,932;23513,036;2194,5168;6,2500
sps4_202606_011;0,20;649,867;37075,723;3460,3968;10,0000
sps4_202606_011;0,20;585,300;35640,397;3326,4336;10,0000
sps4_202606_011;0,28;237,913;26408,911;2464,8288;7,1428
sps4_202606_011;0,32;135,870;22985,919;2145,3264;6,2500
sps4_202606_012;0,20;603,193;35460,517;3309,6336;10,0000
sps4_202606_012;0,18;726,560;41052,712;3831,5760;11,1111
sps4_202606_012;0,32;9,209;2263,887;211,2768;6,2500
sps4_202606_012;0,22;512,578;34839,577;3251,6736;9,0909
sps4_202606_012;0,19;686,450;39608,484;3696,7728;10,5263
sps4_202606_012;0,19;638,621;38654,948;3607,7664;10,5263
sps4_202606_012;0,27;262,562;27783,536;2593,1136;7,4074
sps4_202606_013;0,20;559,531;37086,497;3461,4048;10,0000
sps4_202606_013;0,18;701,358;40781,016;3806,2080;11,1111
sps4_202606_013;0,21;476,533;34031,142;3176,2080;9,5238
sps4_202606_013;0,27;19,134;2575,414;240,3408;7,4074
sps4_202606_013;0,26;350,019;29820,895;2783,2560;7,6923
sps4_202606_013;0,20;616,355;36915,408;3445,4112;10,0000
sps4_202606_013;0,25;352,773;29172,039;2722,7088;8,0000
sps4_202606_014;0,17;950,586;43581,567;4067,5824;11,7647
sps4_202606_014;0,22;530,712;34238,575;3195,5952;9,0909
sps4_202606_014;0,32;9,613;2265,815;211,4448;6,2500
sps4_202606_014;0,20;646,183;36934,586;3447,2256;10,0000
sps4_202606_014;0,32;126,352;23034,845;2149,8960;6,2500
sps4_202606_014;0,28;275,257;28290,530;2640,4224;7,1428
sps4_202606_014;0,26;382,091;28378,761;2648,6544;7,6923
sps4_202606_015;0,24;408,533;30073,517;2806,8432;8,3333
sps4_202606_015;0,26;22,083;2672,516;249,4128;7,6923
sps4_202606_015;0,21;550,686;35471,997;3310,7088;9,5238
sps4_202606_015;0,18;750,000;41930,490;3913,4928;11,1111
sps4_202606_015;0,26;309,437;29558,030;2758,7280;7,6923
sps4_202606_015;0,26;308,227;27704,186;2585,7216;7,6923
sps4_202606_015;0,18;699,059;41176,180;3843,1008;11,1111
sps4_202606_016;0,24;383,840;30321,872;2830,0272;8,3333
sps4_202606_016;0,20;599,403;37090,746;3461,7744;10,0000
sps4_202606_016;0,20;38,087;3172,662;296,0832;10,0000
sps4_202606_016;0,21;509,414;35522,514;3315,4128;9,5238
sps4_202606_016;0,20;644,900;37690,227;3517,7520;10,0000
sps4_202606_016;0,26;314,746;28887,386;2696,1312;7,6923
sps4_202606_016;0,24;417,030;30314,430;2829,3216;8,3333
sps4_202606_017;0,20;515,308;35504,632;3313,7328;10,0000
sps4_202606_017;0,17;786,212;43418,232;4052,3616;11,7647
sps4_202606_017;0,19;643,569;38844,867;3625,5072;10,5263
sps4_202606_017;0,20;576,560;36879,268;3442,0512;10,0000
sps4_202606_017;0,32;9,044;2258,022;210,7392;6,2500
sps4_202606_017;0,25;332,336;29611,605;2763,7344;8,0000
sps4_202606_017;0,19;643,953;38615,401;3604,1040;10,5263
sps4_202606_018;0,33;8,763;2304,404;215,0736;6,0606
sps4_202606_018;0,23;503,002;31921,375;2979,3120;8,6956
sps4_202606_018;0,25;358,884;30252,441;2823,5424;8,0000
sps4_202606_018;0,22;521,164;34765,845;3244,7856;9,0909
sps4_202606_018;0,23;430,403;34080,064;3180,7776;8,6956
sps4_202606_018;0,19;643,970;37524,464;3502,2624;10,5263
sps4_202606_018;0,32;133,590;23062,199;2152,4496;6,2500
sps4_202606_019;0,28;15,759;2466,794;230,2272;7,1428
sps4_202606_019;0,19;633,562;38640,917;3606,4560;10,5263
sps4_202606_019;0,26;315,012;29562,572;2759,1648;7,6923
sps4_202606_019;0,21;559,336;33697,712;3145,0944;9,5238
sps4_202606_019;0,20;590,348;37490,431;3499,1040;10,0000
sps4_202606_019;0,22;541,841;34738,487;3242,2320;9,0909
sps4_202606_019;0,20;729,785;37821,623;3530,0160;10,0000
sps4_202606_020;0,25;345,350;30304,718;2828,4144;8,0000
sps4_202606_020;0,20;667,028;37812,446;3529,1424;10,0000
sps4_202606_020;0,26;19,785;2550,649;238,0560;7,6923
sps4_202606_020;0,24;385,263;30988,131;2892,2208;8,3333
sps4_202606_020;0,23;468,332;32844,904;3065,4960;8,6956
sps4_202606_020;0,22;459,453;32468,449;3030,3840;9,0909
sps4_202606_020;0,17;813,749;42429,964;3960,1296;11,7647
sps4_202606_021;0,23;431,744;33968,675;3170,3952;8,6956
sps4_202606_021;0,22;543,158;34381,255;3208,9008;9,0909
sps4_202606_021;0,20;651,698;37528,062;3502,5984;10,0000
sps4_202606_021;0,26;280,128;27768,281;2591,7024;7,6923
sps4_202606_021;0,19;636,285;38488,146;3592,2096;10,5263
sps4_202606_021;0,31;11,655;2326,318;217,0896;6,4516
sps4_202606_021;0,19;713,329;40381,158;3768,8784;10,5263
sps4_202606_022;0,24;418,251;32133,651;2999,1360;8,3333
sps4_202606_022;0,26;330,768;30539,782;2850,3552;7,6923
sps4_202606_022;0,25;356,138;29626,707;2765,1456;8,0000
sps4_202606_022;0,19;520,719;37206,003;3472,5600;10,5263
sps4_202606_022;0,18;705,840;41020,909;3828,5856;11,1111
sps4_202606_022;0,31;11,133;2283,731;213,1248;6,4516
sps4_202606_022;0,17;789,399;43012,994;4014,5280;11,7647
sps4_202606_023;0,23;456,909;31014,919;2894,7072;8,6956
sps4_202606_023;0,21;526,372;35452,709;3308,8944;9,5238
sps4_202606_023;0,19;635,532;38696,558;3611,6640;10,5263
sps4_202606_023;0,18;779,392;42707,209;3986,0016;11,1111
sps4_202606_023;0,20;641,788;38372,050;3581,3904;10,0000
sps4_202606_023;0,32;9,045;2248,081;209,7984;6,2500
sps4_202606_023;0,24;367,434;31103,274;2902,9392;8,3333
sps4_202606_024;0,18;780,853;41456,037;3869,2080;11,1111
sps4_202606_024;0,19;647,971;39971,040;3730,6080;10,5263
sps4_202606_024;0,20;587,479;36783,764;3433,1472;10,0000
sps4_202606_024;0,32;10,112;2224,370;207,5808;6,2500
sps4_202606_024;0,29;213,505;26106,671;2436,6048;6,8965
sps4_202606_024;0,18;698,224;40790,074;3807,0480;11,1111
sps4_202606_024;0,26;358,238;29543,603;2757,3840;7,6923
sps4_202606_025;0,20;560,313;36232,435;3381,6720;10,0000
sps4_202606_025;0,32;9,200;2223,070;207,4800;6,2500
sps4_202606_025;0,32;124,959;22711,699;2119,7568;6,2500
sps4_202606_025;0,21;583,591;36387,702;3396,1536;9,5238
sps4_202606_025;0,27;258,735;26764,101;2497,9584;7,4074
sps4_202606_025;0,17;830,858;43566,278;4066,1712;11,7647
sps4_202606_025;0,24;362,488;32094,919;2995,5072;8,3333
sps4_202606_026;0,19;672,466;39179,982;3656,7888;10,5263
sps4_202606_026;0,24;393,447;31428,138;2933,2800;8,3333
sps4_202606_026;0,23;381,406;31370,473;2927,9040;8,6956
sps4_202606_026;0,24;25,192;2831,592;264,2640;8,3333
sps4_202606_026;0,25;385,384;29444,091;2748,1104;8,0000
sps4_202606_026;0,21;531,917;35663,389;3328,5504;9,5238
sps4_202606_026;0,22;481,550;34086,556;3181,3824;9,0909
sps4_202606_027;0,26;331,377;29251,982;2730,1680;7,6923
sps4_202606_027;0,26;338,612;29552,236;2758,1904;7,6923
sps4_202606_027;0,18;824,155;41355,734;3859,8672;11,1111
sps4_202606_027;0,23;407,688;31247,203;2916,3792;8,6956
sps4_202606_027;0,31;10,850;2316,810;216,2160;6,4516
sps4_202606_027;0,19;667,538;38702,365;3612,2016;10,5263
sps4_202606_027;0,21;530,754;34687,709;3237,4944;9,5238
sps4_202606_028;0,27;271,679;26727,946;2494,5984;7,4074
sps4_202606_028;0,18;834,895;41200,525;3845,3520;11,1111
sps4_202606_028;0,22;481,828;33023,392;3082,1616;9,0909
sps4_202606_028;0,20;37,083;3179,263;296,7216;10,0000
sps4_202606_028;0,27;286,067;27883,018;2602,3872;7,4074
sps4_202606_028;0,22;481,530;34388,725;3209,6064;9,0909
sps4_202606_028;0,24;424,277;31077,003;2900,5200;8,3333
sps4_202606_029;0,24;383,200;31812,285;2969,1312;8,3333
sps4_202606_029;0,25;348,750;28892,450;2696,6016;8,0000
sps4_202606_029;0,18;773,722;41886,733;3909,4272;11,1111
sps4_202606_029;0,19;753,577;39775,759;3712,3968;10,5263
sps4_202606_029;0,24;383,703;29991,380;2799,1824;8,3333
sps4_202606_029;0,29;14,524;2560,674;238,9632;6,8965
sps4_202606_029;0,22;495,221;34282,996;3199,7280;9,0909
sps4_202606_030;0,24;410,407;30357,626;2833,3536;8,3333
sps4_202606_030;0,23;408,626;31377,900;2928,5760;8,6956
sps4_202606_030;0,25;321,308;28742,014;2682,5568;8,0000
sps4_202606_030;0,19;684,423;39164,977;3655,3776;10,5263
sps4_202606_030;0,23;455,069;33419,461;3119,1216;8,6956
sps4_202606_030;0,20;648,146;38440,011;3587,7072;10,0000
sps4_202606_030;0,31;11,917;2328,216;217,2912;6,4516
sps4_202606_031;0,23;475,108;31442,662;2934,6240;8,6956
sps4_202606_031;0,32;127,802;22999,146;2146,5696;6,2500
sps4_202606_031;0,20;681,765;38374,116;3581,5584;10,0000
sps4_202606_031;0,17;816,480;43170,416;4029,2112;11,7647
sps4_202606_031;0,33;8,505;2235,189;208,5888;6,0606
sps4_202606_031;0,26;311,430;29907,487;2791,3536;7,6923
sps4_202606_031;0,25;335,921;29146,669;2720,3232;8,0000
sps4_202606_032;0,22;491,834;34616,817;3230,8752;9,0909
sps4_202606_032;0,27;277,616;27135,291;2532,6000;7,4074
sps4_202606_032;0,21;516,644;35848,699;3345,8544;9,5238
sps4_202606_032;0,18;784,159;41790,829;3900,4560;11,1111
sps4_202606_032;0,19;713,838;38964,412;3636,6624;10,5263
sps4_202606_032;0,24;427,654;30218,015;2820,3168;8,3333
sps4_202606_032;0,28;15,487;2430,966;226,8672;7,1428
sps4_202606_033;0,25;358,102;29751,775;2776,8048;8,0000
sps4_202606_033;0,21;490,558;34114,827;3184,0368;9,5238
sps4_202606_033;0,27;329,591;27635,674;2579,3040;7,4074
sps4_202606_033;0,25;395,031;29946,325;2794,9824;8,0000
sps4_202606_033;0,28;18,994;3163,627;295,2432;7,1428
sps4_202606_033;0,21;620,870;36502,300;3406,8720;9,5238
sps4_202606_033;0,25;308,834;28569,424;2666,4624;8,0000
sps4_202606_034;0,19;713,276;40452,331;3775,5312;10,5263
sps4_202606_034;0,20;590,378;37590,854;3508,4784;10,0000
sps4_202606_034;0,28;242,789;27059,250;2525,5104;7,1428
sps4_202606_034;0,32;125,373;22673,386;2116,1616;6,2500
sps4_202606_034;0,20;634,279;35566,371;3319,5120;10,0000
sps4_202606_034;0,22;495,497;33128,406;3091,9728;9,0909
sps4_202606_034;0,32;8,896;2317,435;216,2832;6,2500
sps4_202606_035;0,19;648,644;39839,501;3718,3440;10,5263
sps4_202606_035;0,32;128,431;23052,807;2151,5760;6,2500
sps4_202606_035;0,19;677,354;37662,955;3515,1984;10,5263
sps4_202606_035;0,30;195,947;25294,422;2360,8032;6,6666
sps4_202606_035;0,33;8,602;2223,043;207,4800;6,0606
sps4_202606_035;0,19;643,440;39066,971;3646,2384;10,5263
sps4_202606_035;0,19;611,737;38184,563;3563,8848;10,5263
sps4_202606_036;0,31;9,551;2295,497;214,2336;6,4516
sps4_202606_036;0,18;788,216;40658,200;3794,7504;11,1111
sps4_202606_036;0,28;254,068;27693,730;2584,7472;7,1428
sps4_202606_036;0,18;679,196;40452,458;3775,5312;11,1111
sps4_202606_036;0,20;542,869;36237,983;3382,2096;10,0000
sps4_202606_036;0,20;561,780;36681,150;3423,5712;10,0000
sps4_202606_036;0,22;493,211;34167,993;3189,0096;9,0909
sps4_202606_037;0,19;642,801;38913,084;3631,8576;10,5263
sps4_202606_037;0,26;334,832;29230,567;2728,1856;7,6923
sps4_202606_037;0,17;791,959;43637,915;4072,8576;11,7647
sps4_202606_037;0,22;492,716;34115,355;3184,0704;9,0909
sps4_202606_037;0,32;8,990;2255,827;210,5376;6,2500
sps4_202606_037;0,22;487,096;33270,061;3105,1776;9,0909
sps4_202606_037;0,20;586,694;37791,956;3527,2272;10,0000
sps4_202606_038;0,25;344,381;28707,735;2679,3648;8,0000
sps4_202606_038;0,20;603,164;38319,526;3576,4848;10,0000
sps4_202606_038;0,19;582,404;37699,582;3518,6256;10,5263
sps4_202606_038;0,30;12,359;2374,549;221,5920;6,6666
sps4_202606_038;0,23;413,825;32823,017;3063,4800;8,6956
sps4_202606_038;0,25;363,747;29719,716;2773,8144;8,0000
sps4_202606_038;0,18;785,750;42609,434;3976,8624;11,1111
sps4_202606_039;0,18;749,777;42587,526;3974,8128;11,1111
sps4_202606_039;0,32;10,004;2232,611;208,3536;6,2500
sps4_202606_039;0,19;688,695;38464,233;3589,9920;10,5263
sps4_202606_039;0,26;303,605;28004,287;2613,7104;7,6923
sps4_202606_039;0,26;296,002;30065,817;2806,1376;7,6923
sps4_202606_039;0,32;127,302;22821,469;2129,9712;6,2500
sps4_202606_039;0,26;312,915;28645,750;2673,5856;7,6923
sps4_202606_040;0,19;767,797;38340,309;3578,4000;10,5263
sps4_202606_040;0,19;715,802;40430,448;3773,4816;10,5263
sps4_202606_040;0,23;441,146;32658,816;3048,1248;8,6956
sps4_202606_040;0,19;677,841;37497,868;3499,7760;10,5263
sps4_202606_040;0,30;195,104;24883,009;2322,3984;6,6666
sps4_202606_040;0,17;809,230;43632,950;4072,3872;11,7647
sps4_202606_040;0,32;9,469;2263,294;211,2096;6,2500
sps4_202606_041;0,18;629,087;39400,334;3677,3520;11,1111
sps4_202606_041;0,27;305,020;28524,935;2662,2960;7,4074
sps4_202606_041;0,31;9,127;2293,850;214,0656;6,4516
sps4_202606_041;0,29;209,037;26675,133;2489,6592;6,8965
sps4_202606_041;0,22;511,366;34841,950;3251,9088;9,0909
sps4_202606_041;0,33;124,638;22547,158;2104,3680;6,0606
sps4_202606_041;0,21;622,373;35406,602;3304,5936;9,5238
sps4_202606_042;0,27;285,686;28149,624;2627,2848;7,4074
sps4_202606_042;0,23;490,991;31856,189;2973,2304;8,6956
sps4_202606_042;0,17;801,981;43050,976;4018,0896;11,7647
sps4_202606_042;0,22;555,074;34943,510;3261,3840;9,0909
sps4_202606_042;0,32;8,898;2253,200;210,2688;6,2500
sps4_202606_042;0,31;139,214;23634,182;2205,8400;6,4516
sps4_202606_042;0,19;611,280;38331,538;3577,5936;10,5263
sps4_202606_043;0,31;11,603;2304,764;215,1072;6,4516
sps4_202606_043;0,28;262,236;27349,767;2552,6256;7,1428
sps4_202606_043;0,24;400,848;31191,003;2911,1376;8,3333
sps4_202606_043;0,27;279,246;26728,808;2494,6656;7,4074
sps4_202606_043;0,20;633,975;37749,679;3523,2960;10,0000
sps4_202606_043;0,19;651,697;38551,673;3598,1232;10,5263
sps4_202606_043;0,20;568,430;36675,458;3423,0336;10,0000
sps4_202606_044;0,25;362,788;30592,224;2855,2608;8,0000
sps4_202606_044;0,23;441,046;32747,068;3056,3904;8,6956
sps4_202606_044;0,32;119,055;22691,642;2117,8752;6,2500
sps4_202606_044;0,32;131,726;23493,964;2192,7696;6,2500
sps4_202606_044;0,32;8,815;2221,781;207,3456;6,2500
sps4_202606_044;0,26;304,774;28573,353;2666,8320;7,6923
sps4_202606_044;0,19;616,582;38225,406;3567,6816;10,5263
sps4_202606_045;0,32;8,972;2239,687;209,0256;6,2500
sps4_202606_045;0,22;524,365;34421,227;3212,6304;9,0909
sps4_202606_045;0,19;637,804;39113,715;3650,6064;10,5263
sps4_202606_045;0,32;127,411;22751,594;2123,4528;6,2500
sps4_202606_045;0,19;727,061;38809,401;3622,1808;10,5263
sps4_202606_045;0,27;316,063;26936,658;2514,0864;7,4074
sps4_202606_045;0,24;386,581;31949,870;2981,9664;8,3333
sps4_202606_046;0,26;297,588;27860,728;2600,3040;7,6923
sps4_202606_046;0,22;474,594;34372,282;3208,0608;9,0909
sps4_202606_046;0,19;773,473;39955,270;3729,1296;10,5263
sps4_202606_046;0,20;618,809;37711,700;3519,7344;10,0000
sps4_202606_046;0,33;8,446;2217,516;206,9424;6,0606
sps4_202606_046;0,19;629,282;38248,155;3569,7984;10,5263
sps4_202606_046;0,24;403,604;31673,968;2956,2288;8,3333
sps4_202606_047;0,24;358,842;30795,054;2874,1776;8,3333
sps4_202606_047;0,23;519,133;33297,954;3107,7984;8,6956
sps4_202606_047;0,19;577,389;37228,874;3474,6768;10,5263
sps4_202606_047;0,25;347,176;29353,880;2739,6768;8,0000
sps4_202606_047;0,18;807,606;42412,170;3958,4496;11,1111
sps4_202606_047;0,19;652,642;40045,855;3737,5968;10,5263
sps4_202606_047;0,32;9,031;2224,089;207,5808;6,2500
sps4_202606_048;0,18;802,401;41494,735;3872,8368;11,1111
sps4_202606_048;0,18;692,775;40712,032;3799,7568;11,1111
sps4_202606_048;0,24;380,583;29767,219;2778,2496;8,3333
sps4_202606_048;0,33;8,338;2255,384;210,4704;6,0606
sps4_202606_048;0,19;655,787;39998,540;3733,1952;10,5263
sps4_202606_048;0,26;288,392;28797,967;2687,7984;7,6923
sps4_202606_048;0,22;436,754;32368,043;3021,0096;9,0909
sps4_202606_049;0,19;635,149;39260,059;3664,2480;10,5263
sps4_202606_049;0,17;780,823;43249,293;4036,5696;11,7647
sps4_202606_049;0,27;269,899;27515,310;2568,0816;7,4074
sps4_202606_049;0,19;622,896;38369,245;3581,1216;10,5263
sps4_202606_049;0,33;8,761;2251,740;210,1344;6,0606
sps4_202606_049;0,23;439,834;32340,349;3018,4224;8,6956
sps4_202606_049;0,21;643,282;36379,353;3395,3808;9,5238
sps4_202606_050;0,19;701,617;39936,502;3727,3824;10,5263
sps4_202606_050;0,22;551,602;33615,614;3137,4336;9,0909
sps4_202606_050;0,28;17,472;2483,725;231,8064;7,1428
sps4_202606_050;0,25;384,809;29389,875;2743,0368;8,0000
sps4_202606_050;0,23;456,614;33726,927;3147,8160;8,6956
sps4_202606_050;0,21;485,443;34291,203;3200,5008;9,5238
sps4_202606_050;0,22;459,073;33314,948;3109,3776;9,0909
sps4_202606_051;0,18;775,416;41681,185;3890,2416;11,1111
sps4_202606_051;0,18;804,022;42285,514;3946,6224;11,1111
sps4_202606_051;0,32;125,578;23007,420;2147,3424;6,2500
sps4_202606_051;0,23;434,849;32711,888;3053,0976;8,6956
sps4_202606_051;0,20;550,010;35734,195;3335,1696;10,0000
sps4_202606_051;0,32;139,832;23570,068;2199,8592;6,2500
sps4_202606_051;0,33;8,394;2256,284;210,5712;6,0606
sps4_202606_052;0,19;705,421;39322,766;3670,0944;10,5263
sps4_202606_052;0,21;504,834;34852,469;3252,8832;9,5238
sps4_202606_052;0,24;384,292;30101,018;2809,3968;8,3333
sps4_202606_052;0,27;270,000;27133,212;2532,4320;7,4074
sps4_202606_052;0,19;622,617;38468,026;3590,3280;10,5263
sps4_202606_052;0,26;328,403;29196,154;2724,9600;7,6923
sps4_202606_052;0,27;20,194;2536,338;236,7120;7,4074
sps4_202606_053;0,26;333,542;29025,946;2709,0672;7,6923
sps4_202606_053;0,25;358,225;31570,111;2946,5184;8,0000
sps4_202606_053;0,19;533,487;37630,637;3512,1744;10,5263
sps4_202606_053;0,32;8,864;2278,119;212,6208;6,2500
sps4_202606_053;0,32;119,817;22710,693;2119,6560;6,2500
sps4_202606_053;0,19;684,464;38779,032;3619,3584;10,5263
sps4_202606_053;0,23;463,292;33341,184;3111,8304;8,6956
sps4_202606_054;0,31;154,524;24229,006;2261,3472;6,4516
sps4_202606_054;0,18;812,357;41892,369;3909,9312;11,1111
sps4_202606_054;0,18;771,375;42535,130;3969,9408;11,1111
sps4_202606_054;0,33;8,225;2227,656;207,8832;6,0606
sps4_202606_054;0,18;686,571;39301,673;3668,1456;11,1111
sps4_202606_054;0,33;125,784;22527,436;2102,5536;6,0606
sps4_202606_054;0,24;402,307;31142,328;2906,6016;8,3333
sps4ext_199311_001;0,32;154,329;23016,280;2148,1824;6,2500
sps4ext_199311_001;0,25;396,906;30456,218;2842,5600;8,0000
sps4ext_199311_001;0,33;120,603;20735,417;1935,2928;6,0606
sps4ext_199311_001;0,33;126,830;22762,046;2124,4272;6,0606
sps4ext_199311_001;0,31;18,535;2844,947;265,5072;6,4516
sps4ext_199311_001;0,27;316,125;27355,571;2553,1632;7,4074
sps4ext_199311_001;0,20;609,630;35944,818;3354,8256;10,0000
sps4ext_199311_001;0,27;322,953;28398,830;2650,5360;7,4074
sps4ext_199311_001;0,33;109,149;22605,165;2109,8112;6,0606
sps4ext_199311_001;0,29;201,626;25510,705;2380,9968;6,8965
sps4ext_199311_001;0,25;387,469;29761,693;2777,7456;8,0000
sps4ext_199311_002;0,24;405,463;31128,216;2905,2912;8,3333
sps4ext_199311_002;0,32;157,329;22807,420;2128,6608;6,2500
sps4ext_199311_002;0,27;283,643;26452,591;2468,8944;7,4074
sps4ext_199311_002;0,30;191,985;24855,910;2319,8784;6,6666
sps4ext_199311_002;0,33;105,613;20471,692;1910,6640;6,0606
sps4ext_199311_002;0,28;299,671;27152,780;2534,2464;7,1428
sps4ext_199311_002;0,19;664,389;38721,687;3614,0160;10,5263
sps4ext_199311_002;0,30;213,340;25486,142;2378,6784;6,6666
sps4ext_199311_002;0,34;11,602;2641,292;246,4896;5,8823
sps4ext_199311_002;0,26;316,306;28323,961;2643,5472;7,6923
sps4ext_199311_002;0,31;172,440;24199,156;2258,5584;6,4516
sps4ext_199311_003;0,34;115,869;22274,458;2078,9328;5,8823
sps4ext_199311_003;0,24;444,092;31492,053;2939,2272;8,3333
sps4ext_199311_003;0,34;114,448;22277,394;2079,2016;5,8823
sps4ext_199311_003;0,19;696,256;39528,015;3689,2800;10,5263
sps4ext_199311_003;0,29;175,219;25231,892;2354,9568;6,8965
sps4ext_199311_003;0,34;90,096;20017,424;1868,2608;5,8823
sps4ext_199311_003;0,26;344,465;28249,259;2636,5920;7,6923
sps4ext_199311_003;0,24;452,464;31662,278;2955,1200;8,3333
sps4ext_199311_003;0,33;136,940;23058,455;2152,1136;6,0606
sps4ext_199311_003;0,26;329,319;28207,017;2632,6272;7,6923
sps4ext_199311_004;0,24;426,284;30983,719;2891,7840;8,3333
sps4ext_199311_004;0,24;447,056;31293,530;2920,7136;8,3333
sps4ext_199311_004;0,29;226,612;26012,365;2427,8016;6,8965
sps4ext_199311_004;0,24;431,344;30673,160;2862,8208;8,3333
sps4ext_199311_004;0,34;112,790;22305,296;2081,8224;5,8823
sps4ext_199311_004;0,34;117,087;22383,266;2089,0800;5,8823
sps4ext_199311_004;0,20;686,855;37651,406;3514,1232;10,0000
sps4ext_199311_004;0,29;239,379;25196,369;2351,6304;6,8965
sps4ext_199311_004;0,31;165,477;22123,372;2064,8208;6,4516
sps4ext_199311_004;0,30;207,294;24258,573;2264,1024;6,6666
sps4ext_199311_004;0,34;11,181;2629,788;245,4144;5,8823
sps4ext_199311_005;0,30;187,198;24806,497;2315,2416;6,6666
sps4ext_199311_005;0,35;9,771;2572,565;240,1056;5,7142
sps4ext_199311_005;0,27;304,943;26674,359;2489,5920;7,4074
sps4ext_199311_005;0,31;161,728;22112,441;2063,8128;6,4516
